timestamp,metric,value,num_threads,test_case,run_name,tags
1501215495000,jmeter.throughput,20.0,1,hdfsappend,debug-2017-07-27-21-18-15,{}
1501215590000,jmeter.throughput,77.3333333333,4,hdfsappend,debug-2017-07-27-21-19-50,{}
1501215685000,jmeter.throughput,324.333333333,16,hdfsappend,debug-2017-07-27-21-21-25,{}
1501301901000,jmeter.throughput,20.0,1,hdfsappend,debug-2017-07-28-21-18-21,{}
1501301996000,jmeter.throughput,80.3333333333,4,hdfsappend,debug-2017-07-28-21-19-56,{}
1501302091000,jmeter.throughput,319.333333333,16,hdfsappend,debug-2017-07-28-21-21-31,{}
1501388281000,jmeter.throughput,17.3333333333,1,hdfsappend,debug-2017-07-29-21-18-01,{}
1501388376000,jmeter.throughput,82.0,4,hdfsappend,debug-2017-07-29-21-19-36,{}
1501388472000,jmeter.throughput,313.333333333,16,hdfsappend,debug-2017-07-29-21-21-11,{}
1501474699000,jmeter.throughput,18.6666666667,1,hdfsappend,debug-2017-07-30-21-18-19,{}
1501474794000,jmeter.throughput,77.3333333333,4,hdfsappend,debug-2017-07-30-21-19-54,{}
1501474889000,jmeter.throughput,311.333333333,16,hdfsappend,debug-2017-07-30-21-21-29,{}
1501561094000,jmeter.throughput,17.6666666667,1,hdfsappend,debug-2017-07-31-21-18-14,{}
1501561189000,jmeter.throughput,80.0,4,hdfsappend,debug-2017-07-31-21-19-49,{}
1501561285000,jmeter.throughput,317.0,16,hdfsappend,debug-2017-07-31-21-21-24,{}
1501647502000,jmeter.throughput,17.6666666667,1,hdfsappend,debug-2017-08-01-21-18-22,{}
1501647597000,jmeter.throughput,81.3333333333,4,hdfsappend,debug-2017-08-01-21-19-57,{}
1501647693000,jmeter.throughput,316.666666667,16,hdfsappend,debug-2017-08-01-21-21-33,{}
1501733896000,jmeter.throughput,21.3333333333,1,hdfsappend,debug-2017-08-02-21-18-16,{}
1501733991000,jmeter.throughput,80.0,4,hdfsappend,debug-2017-08-02-21-19-51,{}
1501734086000,jmeter.throughput,313.666666667,16,hdfsappend,debug-2017-08-02-21-21-26,{}
1501820297000,jmeter.throughput,17.6666666667,1,hdfsappend,debug-2017-08-03-21-18-17,{}
1501820392000,jmeter.throughput,79.0,4,hdfsappend,debug-2017-08-03-21-19-52,{}
1501820487000,jmeter.throughput,322.0,16,hdfsappend,debug-2017-08-03-21-21-27,{}
1501906701000,jmeter.throughput,19.3333333333,1,hdfsappend,debug-2017-08-04-21-18-21,{}
1501906796000,jmeter.throughput,77.6666666667,4,hdfsappend,debug-2017-08-04-21-19-56,{}
1501906891000,jmeter.throughput,315.666666667,16,hdfsappend,debug-2017-08-04-21-21-31,{}
1501993055000,jmeter.throughput,19.3333333333,1,hdfsappend,debug-2017-08-05-21-17-35,{}
1501993150000,jmeter.throughput,79.6666666667,4,hdfsappend,debug-2017-08-05-21-19-10,{}
1501993245000,jmeter.throughput,317.333333333,16,hdfsappend,debug-2017-08-05-21-20-45,{}
1502079500000,jmeter.throughput,22.0,1,hdfsappend,debug-2017-08-06-21-18-20,{}
1502079595000,jmeter.throughput,78.6666666667,4,hdfsappend,debug-2017-08-06-21-19-55,{}
1502079690000,jmeter.throughput,309.333333333,16,hdfsappend,debug-2017-08-06-21-21-30,{}
1502165853000,jmeter.throughput,18.6666666667,1,hdfsappend,debug-2017-08-07-21-17-33,{}
1502165948000,jmeter.throughput,79.0,4,hdfsappend,debug-2017-08-07-21-19-08,{}
1502166043000,jmeter.throughput,318.0,16,hdfsappend,debug-2017-08-07-21-20-43,{}
1502252297000,jmeter.throughput,19.6666666667,1,hdfsappend,debug-2017-08-08-21-18-17,{}
1502252392000,jmeter.throughput,80.3333333333,4,hdfsappend,debug-2017-08-08-21-19-52,{}
1502252487000,jmeter.throughput,316.666666667,16,hdfsappend,debug-2017-08-08-21-21-27,{}
1502338659000,jmeter.throughput,21.6666666667,1,hdfsappend,debug-2017-08-09-21-17-39,{}
1502338754000,jmeter.throughput,80.0,4,hdfsappend,debug-2017-08-09-21-19-14,{}
1502338849000,jmeter.throughput,306.0,16,hdfsappend,debug-2017-08-09-21-20-49,{}
1502425099000,jmeter.throughput,19.6666666667,1,hdfsappend,debug-2017-08-10-21-18-19,{}
1502425194000,jmeter.throughput,78.0,4,hdfsappend,debug-2017-08-10-21-19-54,{}
1502425289000,jmeter.throughput,318.0,16,hdfsappend,debug-2017-08-10-21-21-29,{}
1502511454000,jmeter.throughput,18.6666666667,1,hdfsappend,debug-2017-08-11-21-17-34,{}
1502511549000,jmeter.throughput,75.0,4,hdfsappend,debug-2017-08-11-21-19-09,{}
1502511645000,jmeter.throughput,320.333333333,16,hdfsappend,debug-2017-08-11-21-20-45,{}
1502597860000,jmeter.throughput,19.3333333333,1,hdfsappend,debug-2017-08-12-21-17-40,{}
1502597955000,jmeter.throughput,79.6666666667,4,hdfsappend,debug-2017-08-12-21-19-15,{}
1502598050000,jmeter.throughput,331.333333333,16,hdfsappend,debug-2017-08-12-21-20-50,{}
1502684298000,jmeter.throughput,19.3333333333,1,hdfsappend,debug-2017-08-13-21-18-18,{}
1502684393000,jmeter.throughput,77.6666666667,4,hdfsappend,debug-2017-08-13-21-19-53,{}
1502684488000,jmeter.throughput,313.666666667,16,hdfsappend,debug-2017-08-13-21-21-28,{}
1502770695000,jmeter.throughput,20.0,1,hdfsappend,debug-2017-08-14-21-18-15,{}
1502770790000,jmeter.throughput,77.3333333333,4,hdfsappend,debug-2017-08-14-21-19-50,{}
1502770886000,jmeter.throughput,322.333333333,16,hdfsappend,debug-2017-08-14-21-21-25,{}
1502857058000,jmeter.throughput,19.6666666667,1,hdfsappend,debug-2017-08-15-21-17-38,{}
1502857153000,jmeter.throughput,80.6666666667,4,hdfsappend,debug-2017-08-15-21-19-13,{}
1502857248000,jmeter.throughput,316.0,16,hdfsappend,debug-2017-08-15-21-20-48,{}
1502943496000,jmeter.throughput,18.3333333333,1,hdfsappend,debug-2017-08-16-21-18-16,{}
1502943592000,jmeter.throughput,78.6666666667,4,hdfsappend,debug-2017-08-16-21-19-52,{}
1502943687000,jmeter.throughput,302.666666667,16,hdfsappend,debug-2017-08-16-21-21-27,{}
1503029903000,jmeter.throughput,17.6666666667,1,hdfsappend,debug-2017-08-17-21-18-23,{}
1503029998000,jmeter.throughput,80.0,4,hdfsappend,debug-2017-08-17-21-19-58,{}
1503030094000,jmeter.throughput,318.333333333,16,hdfsappend,debug-2017-08-17-21-21-34,{}
1503116303000,jmeter.throughput,18.6666666667,1,hdfsappend,debug-2017-08-18-21-18-23,{}
1503116398000,jmeter.throughput,79.6666666667,4,hdfsappend,debug-2017-08-18-21-19-58,{}
1503116494000,jmeter.throughput,310.333333333,16,hdfsappend,debug-2017-08-18-21-21-34,{}
1503202657000,jmeter.throughput,19.3333333333,1,hdfsappend,debug-2017-08-19-21-17-37,{}
1503202752000,jmeter.throughput,78.6666666667,4,hdfsappend,debug-2017-08-19-21-19-12,{}
1503202848000,jmeter.throughput,316.666666667,16,hdfsappend,debug-2017-08-19-21-20-48,{}
1503289105000,jmeter.throughput,21.6666666667,1,hdfsappend,debug-2017-08-20-21-18-25,{}
1503289200000,jmeter.throughput,80.3333333333,4,hdfsappend,debug-2017-08-20-21-20-00,{}
1503289295000,jmeter.throughput,315.0,16,hdfsappend,debug-2017-08-20-21-21-35,{}
1503375461000,jmeter.throughput,19.3333333333,1,hdfsappend,debug-2017-08-21-21-17-40,{}
1503375556000,jmeter.throughput,81.3333333333,4,hdfsappend,debug-2017-08-21-21-19-16,{}
1503375651000,jmeter.throughput,317.666666667,16,hdfsappend,debug-2017-08-21-21-20-51,{}
1503461823000,jmeter.throughput,17.6666666667,1,hdfsappend,debug-2017-08-22-21-17-03,{}
1503461918000,jmeter.throughput,79.3333333333,4,hdfsappend,debug-2017-08-22-21-18-38,{}
1503462014000,jmeter.throughput,319.0,16,hdfsappend,debug-2017-08-22-21-20-13,{}
1503548219000,jmeter.throughput,20.0,1,hdfsappend,debug-2017-08-23-21-16-59,{}
1503548314000,jmeter.throughput,78.6666666667,4,hdfsappend,debug-2017-08-23-21-18-34,{}
1503548410000,jmeter.throughput,315.0,16,hdfsappend,debug-2017-08-23-21-20-10,{}
1503634659000,jmeter.throughput,19.0,1,hdfsappend,debug-2017-08-24-21-17-39,{}
1503634754000,jmeter.throughput,81.6666666667,4,hdfsappend,debug-2017-08-24-21-19-14,{}
1503634850000,jmeter.throughput,333.666666667,16,hdfsappend,debug-2017-08-24-21-20-50,{}
1503721059000,jmeter.throughput,19.0,1,hdfsappend,debug-2017-08-25-21-17-39,{}
1503721154000,jmeter.throughput,86.3333333333,4,hdfsappend,debug-2017-08-25-21-19-14,{}
1503721249000,jmeter.throughput,336.0,16,hdfsappend,debug-2017-08-25-21-20-49,{}
1503807459000,jmeter.throughput,21.3333333333,1,hdfsappend,debug-2017-08-26-21-17-39,{}
1503807555000,jmeter.throughput,80.3333333333,4,hdfsappend,debug-2017-08-26-21-19-15,{}
1503807650000,jmeter.throughput,332.666666667,16,hdfsappend,debug-2017-08-26-21-20-50,{}
1503893903000,jmeter.throughput,21.0,1,hdfsappend,debug-2017-08-27-21-18-23,{}
1503893999000,jmeter.throughput,82.6666666667,4,hdfsappend,debug-2017-08-27-21-19-58,{}
1503894094000,jmeter.throughput,327.666666667,16,hdfsappend,debug-2017-08-27-21-21-34,{}
